Figure 6.57 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Degree of Belief each year from 1945-2013. The average value is 1.5%, and the median value is 1.0%. It reaches a peak value of 5.6% in 1965, and has a minimum value of 0.0% in 1950."
Figure 6.58 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Logic and Paradoxes each year from 1945-2013. The average value is 0.72, and the median value is 0. It reaches a peak value of 4 in 1987, and has a minimum value of 0 in 1946."
Figure 6.59 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Logic and Paradoxes each year from 1945-2013. The average value is 0.74, and the median value is 0.5. It reaches a peak value of 2.86 in 1986, and has a minimum value of 0 in 1950."
Figure 6.60 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Logic and Paradoxes each year from 1945-2013. The average value is 0.2%, and the median value is 0.1%. It reaches a peak value of 0.8% in 1998, and has a minimum value of 0.0% in 1950."
Figure 6.61 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Logic and Paradoxes each year from 1945-2013. The average value is 2.7%, and the median value is 1.9%. It reaches a peak value of 12.3% in 1955, and has a minimum value of 0.0% in 1950."
Figure 6.62 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Assertion each year from 1945-2013. The average value is 0.51, and the median value is 0. It reaches a peak value of 5 in 2013, and has a minimum value of 0 in 1946."
Figure 6.63 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Assertion each year from 1945-2013. The average value is 0.45, and the median value is 0.17. It reaches a peak value of 3.35 in 2013, and has a minimum value of 0 in 1950."
Figure 6.64 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Assertion each year from 1945-2013. The average value is 0.1%, and the median value is 0.0%. It reaches a peak value of 0.8% in 2013, and has a minimum value of 0.0% in 1950."
Figure 6.65 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Assertion each year from 1945-2013. The average value is 1.4%, and the median value is 0.8%. It reaches a peak value of 6.6% in 1959, and has a minimum value of 0.0% in 1950."
Figure 6.66 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Virtue each year from 1945-2013. The average value is 0.5, and the median value is 0. It reaches a peak value of 4 in 1987, and has a minimum value of 0 in 1946."
Figure 6.67 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Virtue each year from 1945-2013. The average value is 0.46, and the median value is 0.17. It reaches a peak value of 2.48 in 1987, and has a minimum value of 0 in 1950."
Figure 6.68 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Virtue each year from 1945-2013. The average value is 0.1%, and the median value is 0.0%. It reaches a peak value of 0.6% in 1987, and has a minimum value of 0.0% in 1950."
Figure 6.69 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Virtue each year from 1945-2013. The average value is 2.7%, and the median value is 0.9%. It reaches a peak value of 51.6% in 1947, and has a minimum value of 0.0% in 1950."
Figure 6.70 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Experts each year from 1945-2013. The average value is 0.53, and the median value is 0. It reaches a peak value of 3 in 2007, and has a minimum value of 0 in 1946."
Figure 6.71 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Experts each year from 1945-2013. The average value is 0.41, and the median value is 0.25. It reaches a peak value of 1.82 in 2007, and has a minimum value of 0 in 1950."
Figure 6.72 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Experts each year from 1945-2013. The average value is 0.1%, and the median value is 0.1%. It reaches a peak value of 0.5% in 1982, and has a minimum value of 0.0% in 1950."
Figure 6.73 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Experts each year from 1945-2013. The average value is 1.6%, and the median value is 1.0%. It reaches a peak value of 11.2% in 1960, and has a minimum value of 0.0% in 1950."
Figure 6.74 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Infinity and Regresses each year from 1945-2013. The average value is 0.43, and the median value is 0. It reaches a peak value of 5 in 2007, and has a minimum value of 0 in 1946."
Figure 6.75 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Infinity and Regresses each year from 1945-2013. The average value is 0.46, and the median value is 0.18. It reaches a peak value of 4.51 in 2007, and has a minimum value of 0 in 1948."
Figure 6.76 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Infinity and Regresses each year from 1945-2013. The average value is 0.1%, and the median value is 0.0%. It reaches a peak value of 1.0% in 2007, and has a minimum value of 0.0% in 1948."
Figure 6.77 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Infinity and Regresses each year from 1945-2013. The average value is 1.7%, and the median value is 0.7%. It reaches a peak value of 14.2% in 1950, and has a minimum value of 0.0% in 1998."
Figure 6.78 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Skepticism each year from 1945-2013. The average value is 0.87, and the median value is 1. It reaches a peak value of 6 in 2000, and has a minimum value of 0 in 1946."
Figure 6.79 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Skepticism each year from 1945-2013. The average value is 0.83, and the median value is 0.55. It reaches a peak value of 4.5 in 2000, and has a minimum value of 0 in 1950."
Figure 6.80 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Skepticism each year from 1945-2013. The average value is 0.2%, and the median value is 0.1%. It reaches a peak value of 1.0% in 2000, and has a minimum value of 0.0% in 1950."
Figure 6.81 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Skepticism each year from 1945-2013. The average value is 2.8%, and the median value is 2.2%. It reaches a peak value of 9.1% in 1955, and has a minimum value of 0.0% in 1950."
Figure 6.82 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Perception each year from 1945-2013. The average value is 1.01, and the median value is 0. It reaches a peak value of 8 in 1996, and has a minimum value of 0 in 1946."
Figure 6.83 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Perception each year from 1945-2013. The average value is 1.19, and the median value is 0.76. It reaches a peak value of 5.42 in 1996, and has a minimum value of 0 in 1950."
Figure 6.84 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Perception each year from 1945-2013. The average value is 0.3%, and the median value is 0.2%. It reaches a peak value of 1.4% in 1996, and has a minimum value of 0.0% in 1950."
Figure 6.85 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Perception each year from 1945-2013. The average value is 3.8%, and the median value is 3.1%. It reaches a peak value of 15.9% in 1988, and has a minimum value of 0.0% in 1950."
Figure 6.86 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Conditionalisation each year from 1945-2013. The average value is 1.06, and the median value is 1. It reaches a peak value of 5 in 1997, and has a minimum value of 0 in 1946."
Figure 6.87 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Conditionalisation each year from 1945-2013. The average value is 0.95, and the median value is 0.71. It reaches a peak value of 5.13 in 1997, and has a minimum value of 0 in 1950."
Figure 6.88 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Conditionalisation each year from 1945-2013. The average value is 0.2%, and the median value is 0.2%. It reaches a peak value of 1.3% in 1997, and has a minimum value of 0.0% in 1950."
Figure 6.89 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Conditionalisation each year from 1945-2013. The average value is 2.8%, and the median value is 1.6%. It reaches a peak value of 15.3% in 1999, and has a minimum value of 0.0% in 1950."
Figure 6.90 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Deception each year from 1945-2013. The average value is 0.75, and the median value is 0. It reaches a peak value of 3 in 1990, and has a minimum value of 0 in 1947."
Figure 6.91 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Deception each year from 1945-2013. The average value is 0.67, and the median value is 0.45. It reaches a peak value of 2.22 in 2010, and has a minimum value of 0 in 1950."
Figure 6.92 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Deception each year from 1945-2013. The average value is 0.2%, and the median value is 0.1%. It reaches a peak value of 0.6% in 1990, and has a minimum value of 0.0% in 1950."
Figure 6.93 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Deception each year from 1945-2013. The average value is 2.5%, and the median value is 2.1%. It reaches a peak value of 14.1% in 1946, and has a minimum value of 0.0% in 1950."
Figure 6.94 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Ethics of Belief each year from 1945-2013. The average value is 0.76, and the median value is 0. It reaches a peak value of 5 in 1991, and has a minimum value of 0 in 1946."
Figure 6.95 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Ethics of Belief each year from 1945-2013. The average value is 0.75, and the median value is 0.42. It reaches a peak value of 3.9 in 1996, and has a minimum value of 0 in 1950."
Figure 6.96 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Ethics of Belief each year from 1945-2013. The average value is 0.2%, and the median value is 0.1%. It reaches a peak value of 1.0% in 1996, and has a minimum value of 0.0% in 1950."
Figure 6.97 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Ethics of Belief each year from 1945-2013. The average value is 2.1%, and the median value is 1.4%. It reaches a peak value of 9.1% in 1996, and has a minimum value of 0.0% in 1950."
Figure 6.98 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Semantic Externalism each year from 1945-2013. The average value is 0.71, and the median value is 0. It reaches a peak value of 5 in 1992, and has a minimum value of 0 in 1946."
Figure 6.99 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Semantic Externalism each year from 1945-2013. The average value is 0.72, and the median value is 0.25. It reaches a peak value of 4.62 in 1992, and has a minimum value of 0 in 1950."
Figure 6.100 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Semantic Externalism each year from 1945-2013. The average value is 0.2%, and the median value is 0.1%. It reaches a peak value of 1.3% in 1992, and has a minimum value of 0.0% in 1950."
Figure 6.101 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Semantic Externalism each year from 1945-2013. The average value is 2.0%, and the median value is 0.8%. It reaches a peak value of 11.0% in 1992, and has a minimum value of 0.0% in 1950."
Figure 6.102 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Processes each year from 1945-2013. The average value is 0.4, and the median value is 0. It reaches a peak value of 3 in 1978, and has a minimum value of 0 in 1946."
Figure 6.103 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Processes each year from 1945-2013. The average value is 0.46, and the median value is 0.22. It reaches a peak value of 2.51 in 1978, and has a minimum value of 0 in 1950."
Figure 6.104 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Processes each year from 1945-2013. The average value is 0.1%, and the median value is 0.1%. It reaches a peak value of 0.6% in 1978, and has a minimum value of 0.0% in 1950."
Figure 6.105 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Processes each year from 1945-2013. The average value is 1.5%, and the median value is 0.8%. It reaches a peak value of 10.1% in 1978, and has a minimum value of 0.0% in 1950."
Figure 6.106 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Preferences each year from 1945-2013. The average value is 0.31, and the median value is 0. It reaches a peak value of 4 in 1989, and has a minimum value of 0 in 1946."
Figure 6.107 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Preferences each year from 1945-2013. The average value is 0.31, and the median value is 0.06. It reaches a peak value of 3.05 in 1989, and has a minimum value of 0 in 1950."
Figure 6.108 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Preferences each year from 1945-2013. The average value is 0.1%, and the median value is 0.0%. It reaches a peak value of 0.8% in 1989, and has a minimum value of 0.0% in 1950."
Figure 6.109 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Preferences each year from 1945-2013. The average value is 0.8%, and the median value is 0.2%. It reaches a peak value of 9.2% in 1989, and has a minimum value of 0.0% in 1950."
Figure 6.110 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Decision Theory each year from 1945-2013. The average value is 0.32, and the median value is 0. It reaches a peak value of 2 in 2005, and has a minimum value of 0 in 1946."
Figure 6.111 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Decision Theory each year from 1945-2013. The average value is 0.38, and the median value is 0.1. It reaches a peak value of 2.63 in 2012, and has a minimum value of 0 in 1950."
Figure 6.112 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Decision Theory each year from 1945-2013. The average value is 0.1%, and the median value is 0.0%. It reaches a peak value of 0.6% in 2012, and has a minimum value of 0.0% in 1950."
Figure 6.113 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Decision Theory each year from 1945-2013. The average value is 1.2%, and the median value is 0.5%. It reaches a peak value of 14.4% in 1960, and has a minimum value of 0.0% in 1950."
Figure 6.114 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Triviality Results each year from 1945-2013. The average value is 0.6, and the median value is 0. It reaches a peak value of 5 in 2012, and has a minimum value of 0 in 1946."
Figure 6.115 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Triviality Results each year from 1945-2013. The average value is 0.59, and the median value is 0.15. It reaches a peak value of 4.43 in 2012, and has a minimum value of 0 in 1950."
Figure 6.116 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Triviality Results each year from 1945-2013. The average value is 0.1%, and the median value is 0.0%. It reaches a peak value of 1.1% in 2012, and has a minimum value of 0.0% in 1950."
Figure 6.117 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Triviality Results each year from 1945-2013. The average value is 1.6%, and the median value is 0.6%. It reaches a peak value of 9.8% in 1986, and has a minimum value of 0.0% in 1950."
Figure 6.118 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Desires each year from 1945-2013. The average value is 0.43, and the median value is 0. It reaches a peak value of 3 in 2010, and has a minimum value of 0 in 1946."
Figure 6.119 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Desires each year from 1945-2013. The average value is 0.4, and the median value is 0.05. It reaches a peak value of 2.29 in 2011, and has a minimum value of 0 in 1950."
Figure 6.120 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Desires each year from 1945-2013. The average value is 0.1%, and the median value is 0.0%. It reaches a peak value of 0.5% in 2012, and has a minimum value of 0.0% in 1950."
Figure 6.121 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Desires each year from 1945-2013. The average value is 1.1%, and the median value is 0.2%. It reaches a peak value of 5.0% in 1989, and has a minimum value of 0.0% in 1950."
Figure 6.122 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Aim of Belief each year from 1945-2013. The average value is 0.62, and the median value is 0. It reaches a peak value of 6 in 2008, and has a minimum value of 0 in 1946."
Figure 6.123 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Aim of Belief each year from 1945-2013. The average value is 0.58, and the median value is 0.24. It reaches a peak value of 4.12 in 2013, and has a minimum value of 0 in 1950."
Figure 6.124 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Aim of Belief each year from 1945-2013. The average value is 0.1%, and the median value is 0.1%. It reaches a peak value of 0.9% in 2013, and has a minimum value of 0.0% in 1950."
Figure 6.125 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Aim of Belief each year from 1945-2013. The average value is 1.6%, and the median value is 1.0%. It reaches a peak value of 7.0% in 1958, and has a minimum value of 0.0% in 1950."
Figure 6.126 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Epistemic Value each year from 1945-2013. The average value is 0.54, and the median value is 0. It reaches a peak value of 3 in 1991, and has a minimum value of 0 in 1946."
Figure 6.127 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Epistemic Value each year from 1945-2013. The average value is 0.49, and the median value is 0.22. It reaches a peak value of 2.35 in 2010, and has a minimum value of 0 in 1950."
Figure 6.128 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Epistemic Value each year from 1945-2013. The average value is 0.1%, and the median value is 0.1%. It reaches a peak value of 0.6% in 1991, and has a minimum value of 0.0% in 1950."
Figure 6.129 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Epistemic Value each year from 1945-2013. The average value is 1.6%, and the median value is 0.8%. It reaches a peak value of 14.7% in 1949, and has a minimum value of 0.0% in 1950."
Figure 6.130 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Transmission each year from 1945-2013. The average value is 0.44, and the median value is 0. It reaches a peak value of 4 in 2004, and has a minimum value of 0 in 1946."
Figure 6.131 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Transmission each year from 1945-2013. The average value is 0.49, and the median value is 0.08. It reaches a peak value of 3.11 in 2004, and has a minimum value of 0 in 1950."
Figure 6.132 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Transmission each year from 1945-2013. The average value is 0.1%, and the median value is 0.0%. It reaches a peak value of 0.8% in 2004, and has a minimum value of 0.0% in 1950."
Figure 6.133 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Transmission each year from 1945-2013. The average value is 1.2%, and the median value is 0.5%. It reaches a peak value of 6.9% in 2004, and has a minimum value of 0.0% in 1950."
Figure 6.134 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Testimony each year from 1945-2013. The average value is 0.51, and the median value is 0. It reaches a peak value of 7 in 2006, and has a minimum value of 0 in 1946."
Figure 6.135 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Testimony each year from 1945-2013. The average value is 0.48, and the median value is 0.1. It reaches a peak value of 4.23 in 2006, and has a minimum value of 0 in 1950."
Figure 6.136 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Testimony each year from 1945-2013. The average value is 0.1%, and the median value is 0.0%. It reaches a peak value of 1.0% in 2006, and has a minimum value of 0.0% in 1950."
Figure 6.137 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Testimony each year from 1945-2013. The average value is 1.3%, and the median value is 0.6%. It reaches a peak value of 10.8% in 1948, and has a minimum value of 0.0% in 1950."
Figure 6.138 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Luck each year from 1945-2013. The average value is 0.68, and the median value is 0. It reaches a peak value of 6 in 2008, and has a minimum value of 0 in 1946."
Figure 6.139 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Luck each year from 1945-2013. The average value is 0.78, and the median value is 0.38. It reaches a peak value of 5.82 in 2008, and has a minimum value of 0 in 1950."
Figure 6.140 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Luck each year from 1945-2013. The average value is 0.2%, and the median value is 0.1%. It reaches a peak value of 1.3% in 2008, and has a minimum value of 0.0% in 1950."
Figure 6.141 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Luck each year from 1945-2013. The average value is 2.2%, and the median value is 1.7%. It reaches a peak value of 9.5% in 2008, and has a minimum value of 0.0% in 1950."
Figure 6.142 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Bootstrapping each year from 1945-2013. The average value is 0.46, and the median value is 0. It reaches a peak value of 4 in 2008, and has a minimum value of 0 in 1946."
Figure 6.143 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Bootstrapping each year from 1945-2013. The average value is 0.32, and the median value is 0. It reaches a peak value of 3.32 in 2012, and has a minimum value of 0 in 1950."
Figure 6.144 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Bootstrapping each year from 1945-2013. The average value is 0.1%, and the median value is 0.0%. It reaches a peak value of 0.8% in 2012, and has a minimum value of 0.0% in 1950."
Figure 6.145 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Bootstrapping each year from 1945-2013. The average value is 0.8%, and the median value is 0.0%. It reaches a peak value of 5.2% in 1975, and has a minimum value of 0.0% in 1950."
Figure 6.146 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Epistemic Modals each year from 1945-2013. The average value is 0.32, and the median value is 0. It reaches a peak value of 4 in 2013, and has a minimum value of 0 in 1946."
Figure 6.147 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Epistemic Modals each year from 1945-2013. The average value is 0.31, and the median value is 0.05. It reaches a peak value of 3.35 in 2009, and has a minimum value of 0 in 1950."
Figure 6.148 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Epistemic Modals each year from 1945-2013. The average value is 0.1%, and the median value is 0.0%. It reaches a peak value of 0.8% in 2009, and has a minimum value of 0.0% in 1950."
Figure 6.149 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Epistemic Modals each year from 1945-2013. The average value is 0.8%, and the median value is 0.2%. It reaches a peak value of 9.4% in 1960, and has a minimum value of 0.0% in 1950."
Figure 6.150 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Contextualism each year from 1945-2013. The average value is 0.85, and the median value is 0. It reaches a peak value of 10 in 2005, and has a minimum value of 0 in 1946."
Figure 6.151 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Contextualism each year from 1945-2013. The average value is 0.74, and the median value is 0.1. It reaches a peak value of 8.92 in 2005, and has a minimum value of 0 in 1960."
Figure 6.152 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Contextualism each year from 1945-2013. The average value is 0.2%, and the median value is 0.0%. It reaches a peak value of 2.0% in 2005, and has a minimum value of 0.0% in 1960."
Figure 6.153 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Contextualism each year from 1945-2013. The average value is 1.9%, and the median value is 0.4%. It reaches a peak value of 14.6% in 2005, and has a minimum value of 0.0% in 1960."
Figure 6.154 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Sleeping Beauty each year from 1945-2013. The average value is 0.72, and the median value is 0. It reaches a peak value of 5 in 2004, and has a minimum value of 0 in 1946."
Figure 6.155 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Sleeping Beauty each year from 1945-2013. The average value is 0.69, and the median value is 0.09. It reaches a peak value of 4.56 in 2009, and has a minimum value of 0 in 1950."
Figure 6.156 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Sleeping Beauty each year from 1945-2013. The average value is 0.2%, and the median value is 0.0%. It reaches a peak value of 1.0% in 2009, and has a minimum value of 0.0% in 1950."
Figure 6.157 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Sleeping Beauty each year from 1945-2013. The average value is 1.6%, and the median value is 0.3%. It reaches a peak value of 9.1% in 2004, and has a minimum value of 0.0% in 1950."
Figure 6.158 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Assertion each year from 1945-2013. The average value is 0.29, and the median value is 0. It reaches a peak value of 4 in 2012, and has a minimum value of 0 in 1946."
Figure 6.159 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Assertion each year from 1945-2013. The average value is 0.34, and the median value is 0.05. It reaches a peak value of 3.87 in 2012, and has a minimum value of 0 in 1950."
Figure 6.160 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Assertion each year from 1945-2013. The average value is 0.1%, and the median value is 0.0%. It reaches a peak value of 0.9% in 2012, and has a minimum value of 0.0% in 1950."
Figure 6.161 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Assertion each year from 1945-2013. The average value is 0.7%, and the median value is 0.2%. It reaches a peak value of 5.0% in 2012, and has a minimum value of 0.0% in 1950."
Figure 6.162 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Disagreement each year from 1945-2013. The average value is 0.31, and the median value is 0. It reaches a peak value of 3 in 2007, and has a minimum value of 0 in 1946."
Figure 6.163 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Disagreement each year from 1945-2013. The average value is 0.26, and the median value is 0. It reaches a peak value of 2.75 in 2013, and has a minimum value of 0 in 1950."
Figure 6.164 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Disagreement each year from 1945-2013. The average value is 0.1%, and the median value is 0.0%. It reaches a peak value of 0.6% in 2013, and has a minimum value of 0.0% in 1950."
Figure 6.165 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Disagreement each year from 1945-2013. The average value is 0.5%, and the median value is 0.0%. It reaches a peak value of 4.0% in 2013, and has a minimum value of 0.0% in 1950."
Figure 6.166 - ,"A scatterplot showing the raw number of articles that are in the epistemology subtopic Accuracy each year from 1945-2013. The average value is 0.47, and the median value is 0. It reaches a peak value of 9 in 2012, and has a minimum value of 0 in 1946."
Figure 6.167 - ,"A scatterplot showing the weighted number of articles that are in the epistemology subtopic Accuracy each year from 1945-2013. The average value is 0.5, and the median value is 0.06. It reaches a peak value of 8.67 in 2012, and has a minimum value of 0 in 1948."
Figure 6.168 - ,"A scatterplot showing the proportion of philosophy articles that are in the epistemology subtopic Accuracy each year from 1945-2013. The average value is 0.1%, and the median value is 0.0%. It reaches a peak value of 2.1% in 2012, and has a minimum value of 0.0% in 1948."
Figure 6.169 - ,"A scatterplot showing the proportion of epistemology articles that are in the epistemology subtopic Accuracy each year from 1945-2013. The average value is 1.1%, and the median value is 0.3%. It reaches a peak value of 11.3% in 2012, and has a minimum value of 0.0% in 1960."
Figure 7.1 - ,"A scatterplot showing the frequency of the words consciousness, reality, unity, soul, feeling. The word consciousness appears, on average across the years, 1461 times per million words, and in the median year, it appears 620 times per million words. Its most frequent occurrence is in 1888 when it appears 6246 times per million words, and its least frequent occurrence is in 1998 when it appears 152 times per million words. The word reality appears, on average across the years, 1412 times per million words, and in the median year, it appears 892 times per million words. Its most frequent occurrence is in 1903 when it appears 5298 times per million words, and its least frequent occurrence is in 2012 when it appears 182 times per million words. The word unity appears, on average across the years, 591 times per million words, and in the median year, it appears 422 times per million words. Its most frequent occurrence is in 1900 when it appears 2758 times per million words, and its least frequent occurrence is in 1997 when it appears 77 times per million words. The word soul appears, on average across the years, 350 times per million words, and in the median year, it appears 246 times per million words. Its most frequent occurrence is in 1886 when it appears 2824 times per million words, and its least frequent occurrence is in 1996 when it appears 31 times per million words. The word feeling appears, on average across the years, 800 times per million words, and in the median year, it appears 540 times per million words. Its most frequent occurrence is in 1885 when it appears 4884 times per million words, and its least frequent occurrence is in 2011 when it appears 70 times per million words. "
Figure 7.2 - ,"A scatterplot showing the frequency of the words statements, statement, analytic, ethical, philosopher. The word statements appears, on average across the years, 614 times per million words, and in the median year, it appears 350 times per million words. Its most frequent occurrence is in 1956 when it appears 2232 times per million words, and its least frequent occurrence is in 1884 when it appears 54 times per million words. The word statement appears, on average across the years, 912 times per million words, and in the median year, it appears 688 times per million words. Its most frequent occurrence is in 1956 when it appears 2416 times per million words, and its least frequent occurrence is in 2013 when it appears 199 times per million words. The word analytic appears, on average across the years, 214 times per million words, and in the median year, it appears 157 times per million words. Its most frequent occurrence is in 1956 when it appears 951 times per million words, and its least frequent occurrence is in 1882 when it appears 10 times per million words. The word ethical appears, on average across the years, 498 times per million words, and in the median year, it appears 412 times per million words. Its most frequent occurrence is in 1952 when it appears 1930 times per million words, and its least frequent occurrence is in 2007 when it appears 76 times per million words. The word philosopher appears, on average across the years, 272 times per million words, and in the median year, it appears 244 times per million words. Its most frequent occurrence is in 1924 when it appears 784 times per million words, and its least frequent occurrence is in 2009 when it appears 72 times per million words. "
